,label,text
3165,100,explain to me how to rollover my 401k
3166,100,can you assist me rolling over a 401k for a new job
3167,100,"i need to get some assistance figuring out how i can rollover my 401k, please"
3168,100,i have to transfer my 401k but i don't know how to do it
3169,100,i need help with my 401k rollver since i got a new job
3170,100,"now that i have a new job, i need getting my 401k rolled over"
3171,100,i have a new job and need direction with my 401k rollover
3172,100,i just got this new job but i need help with my 401k rollover
3173,100,"i need assistance figuring out how to rollover my 401k, please"
3174,100,is there a way to transfer my 401k
3175,100,help me roll over my 401k
3176,100,what are the steps for transferring my 401k
3177,100,i could use some help transfering my 401k
3178,100,"who do i go to, to transfer my 401k"
3179,100,look up whether my 401k may be rolled over
3180,100,i just changed jobs and need help with my 401k rollover
3181,100,i nee to know how to transfer my 401k
3182,100,i just started this new job and need help with my 401k rollover
3183,100,could you roll over my 401k for me
3184,100,explain to me how transferring my 401k works
3185,100,ways to transfer my 401k
3186,100,i need to get some assistance figuring out how to rollover my 401k
3187,100,can you help me with my 401k rollover since i got a new job
3188,100,can a 401k be rolled over
3189,100,could you walk me through transfering my 401k
3190,100,i want help rolling over my 401k
3191,100,transfer my 401k please
3192,100,i have a new job now and need help with rolling over my 401k
3193,100,i recently got a new job and need assistance with my 401k rollover
3194,100,i'd like my 401k to be rolled over
3195,100,"i got a new job, can you help me with my 401k rollover"
3196,100,how do i relocate my 401k
3197,100,where do i go the transfer my 401k
3198,100,walk me through on how to roll over my 401k
3199,100,will my 401k rollover or not
3200,101,am i approved for vacation yet
3201,101,i'm i okayed for vacation time
3202,101,have i been approved for vacation yet
3203,101,update on vacation request
3204,101,i requested some vacation time; has it been approved
3205,101,tell me the status of my day off request
3206,101,has my request for the day off been approved yet
3207,101,"on my vacation request, what is the latest information"
3208,101,check on the status of my vacation request please
3209,101,whats going on with my day off request
3210,101,any news for me regarding my day off request
3211,101,how is my vacation request looking
3212,101,has my vacation request been approved
3213,101,do you know if my vacation was approved yet or not
3214,101,could you tell me what the status of my day off request is
3215,101,is the request for vacation i filed with my manager at intel approved yet
3216,101,has my time off request been approved yet
3217,101,has my vacation time been signed off on
3218,101,i want to check on my vacation request
3219,101,tell me about my vacation request
3220,101,has anyone looked over my request for a day off
3221,101,what's my day off request's status
3222,101,has my day off request been approved or denied yet
3223,101,is walmart going to let me take the vacation time i asked for
3224,101,would you tell me what the status of my day of request is
3225,101,please inform me on my current vacation request status
3226,101,what is the update on my vacation request
3227,101,is my vacation approved yet
3228,101,i need to know if my vacation was approved
3229,101,give me the status of my vacation request
3230,101,can you share the status of my day off request
3231,101,"i haven't heard if my request for time off for vacation has been approved , can you get an update for me"
3232,101,has my manager at mcdonald's confirmed i can take vacation
3233,101,what about my vacation request
3234,101,what is the status of my vacation request
3235,101,did i get my day off
3236,101,"the status of my day off request, please"
3237,101,i need you to let me know what the status of my day off request is
3238,101,did they approve my day off request
3239,101,has my vacation been approved yet
3240,101,what is the current status of my vacation request
3241,101,do you know if my vacation request has been approved
3242,101,has my vacation request been approved yet
3243,101,did you get confirmation my vacation is a go
3244,101,tell me the status of my vacation request
3245,101,has the status of my vacation request changed
3246,101,status of my request for vacation
3247,101,have they recieved my vacation request and approved it
3248,101,have they authorized my vacation
3249,101,did you hear back about my day off request
3250,85,i really want to confirm that i have a reservation at red robin for josh
3251,85,confirm my reservation for red robin at 8
3252,85,i need to confirm that i have a reservation at red robin for josh
3253,85,do i still have the reservation on march 21 at 8pm
3254,85,can you confirm my reservation for kevin at red robin
3255,85,verify that my reservations at won wons for joe lee are good
3256,85,can you confirm i have a reservation at 5 pm on march 13th
3257,85,can you confirm my reservation for chillis at 8:00
3258,85,i really need you to confirm my reservation for kevin at red robin
3259,85,will you check there is a reservation for laura at black pearl
3260,85,can you confirm my reservation for 6 pm on the 13th of february
3261,85,please confirm my reservation for april 1st at 9am
3262,85,confirm my reservation at dino's at 6 pm
3263,85,please confirm my reservation for red robin at 9
3264,85,can you check that i have a reservation on february 28th for 3 in the afternoon
3265,85,does taco house have a reservation for jean
3266,85,check and confirm reservations at ruth chris for carol lee
3267,85,verify that i have reservations at chilis for john doe
3268,85,do i have reservations at creme at 7 pm
3269,85,i would like you to confirm my reservation for next saturday at 11 am
3270,85,can you confirm my reservation for minnis at 4:00
3271,85,please confirm my reservation for kevin at red robin
3272,85,can you assure me i have a table at taco bell at 7pm
3273,85,make sure my reservation is happening for john at olive garden
3274,85,i would like to try and confirm that i have a reservation at hu hot for paulie
3275,85,can you confirm my reservation for 8 pm on the 7th of november
3276,85,i would like to try and confirm that i have a reservation at macaroni grill for saul
3277,85,i would like to try and confirm that i have a reservation at chili's for jamie
3278,85,"confirm a reservation for nicole brown at diangelo's at 6:45 pm, please"
3279,85,will you please confirm my reservation for march 11 at 6:30 pm
3280,85,i'd like to confirm my reservation for 2/20 at 8 pm
3281,85,i would like to try and confirm that i have a reservation at chili’s for melinda
3282,85,i wanna try and confirm that i have a reservation at red robin for josh
3283,85,can you verify mike has a reservation at black rock at 6 pm
3284,85,double check my reservation under adam for outback steakhouse
3285,85,can you confirm my reservation for applebees at 2:00
3286,85,i'd like to confirm that i have a reservation at red robin for josh
3287,85,please confirm my reservation for feburary 21st at 6pm
3288,85,do you know if my reservation for dono is confirmed at 8 pm
3289,85,confirm my taco house reservation for jean
3290,85,i would like to try and confirm that i have a reservation at la palapa for bolding
3291,85,i wanna confirm my reservation for 2/20 at 8 pm
3292,85,i would like for you to confirm my reservation for red robin at 5 pm
3293,85,please confirm i have a reservation for 2 pm on february 21st
3294,85,i would like to try and confirm that i have a reservation at houlihan’s for mike
3295,85,can you check that there's a reservation for mark at sidetracks
3296,85,please confirm my reservation for march 8th at 12:00
3297,85,can you verify my reservation under steve for friendly's
3298,85,please tell me if my reservation is scheduled for sally's at 3 pm
3299,85,is my 10am village inn reservation valid
3300,44,help me figure out when exactly my credit card will be expiring
3301,44,what date does my capital one card expire
3302,44,what is the month that my card is set to expire in
3303,44,when do i have to renew my card so it doesn't expire
3304,44,tell me the expiration date for my current credit card
3305,44,does my credit card expire soon
3306,44,how long will it be until my visa card expires
3307,44,could you look up the date that my credit card is set to expire
3308,44,during what month will my card's expiration date fall on
3309,44,tell me the expiry date of my credit card
3310,44,i need to know when my card is set to expire please
3311,44,when will my american express credit card expire
3312,44,how many more days before my credit card expires
3313,44,how long until my visa expires
3314,44,whats the expiration date on my credit card
3315,44,when's my visa card expiring
3316,44,how long until my mastercard expires
3317,44,when does my discover card expire
3318,44,what is the expiration date on my credit card
3319,44,what is the expiration date of my current card
3320,44,tell me the expiry month of my card
3321,44,tell me the month that my credit card will expire
3322,44,can you tell me what date my credit card expires
3323,44,please look up my card's expiration date
3324,44,can you tell me if my credit card expires in the near future
3325,44,how long is it until my credit card expires
3326,44,on what month and year does my card expire
3327,44,what is the expiry date of my credit card
3328,44,when will my discovery card expire
3329,44,is my credit card expiring soon
3330,44,can you check when my visa card expires
3331,44,what date will my hy-vee card need to be renewed
3332,44,when is my credit card going to expire
3333,44,will you please confirm the month that my card expires
3334,44,how much time do i have before my credit card expires
3335,44,how many days until my amex card reaches it expiration date
3336,44,on what date does my visa card expires
3337,44,can you check the expiration date for my amex card
3338,44,can you tell me the expiration date for my mastercard
3339,44,how long is it going to be until my card expires
3340,44,which month is the one in which my card expires
3341,44,how soon does my visa card expire
3342,44,what's the expiry month of my card
3343,44,please let me know when i need to renew my credit card
3344,44,can you find out for me when my credit card will be expiring
3345,44,what is the expiration date on my card
3346,44,what's the last date i can use my credit card
3347,44,how long is the validity of my credit card
3348,44,what's the month that my card expires
3349,44,do i need a new card yet
3350,135,what is the caloric value of a cookie
3351,135,i need to know the calorie content in a piece of pepperoni pizza
3352,135,how many calories are in a piece of bacon
3353,135,what is the calorie content of a scoop of chocolate ice cream
3354,135,what is the calorie count for one cookie
3355,135,how many calories does a kitkat have
3356,135,calorie count of cheetos
3357,135,how many calories are in vanilla ice cream
3358,135,what is the calorie content of a small bag of lay's potato chips
3359,135,can you tell me the calories for the cheeseburger
3360,135,what's the calorie info for 2 cups of regular chex mix
3361,135,how many calories are in chocolate cake
3362,135,are there a lot of calories in muffins
3363,135,what about the calories for this chicken salad
3364,135,tell me the calorie content for an apple
3365,135,what's the calorie content of cheetos
3366,135,what's the caloric content of an apple
3367,135,what's the expected calorie load of a peanut butter and jelly sandwich
3368,135,what does a sausage sandwich have for calories
3369,135,what's the number of calories in a coke
3370,135,what's the amount of calories in an cream filled oatmeal cookie
3371,135,tell me the calorie content of an apple
3372,135,what's the number of calories in a pepsi
3373,135,i need to know the calorie count of a bacon cheeseburger
3374,135,how many calories are in chicken breast
3375,135,how many calories should i plan to be in a donut
3376,135,how many calories are in a honey bun
3377,135,can you provide me the calories in the smoothie
3378,135,i want the calorie content for a banana
3379,135,give me expected number of calories in a breakfast burrito
3380,135,whats the calorie content of oatmeal
3381,135,what is the calorie count in a cookie
3382,135,how many calories are in waffles
3383,135,how many calories are in cookies
3384,135,how many calories does a big mac have
3385,135,what type of calorie numbers are in onions
3386,135,what's a big bowl of ice cream contain in calories
3387,135,how many calories in this slice of pizza
3388,135,how many calories are in a large fry
3389,135,how many calories do cheetos have
3390,135,how high in calories is pork
3391,135,how many calories does a scoop of chocolate ice cream contain
3392,135,what's the caloric content if you eat roast beef
3393,135,what is the calorie count for muffins
3394,135,how many calories are in a can of coke
3395,135,how many calories in scoop of chocolate ice cream
3396,135,do cheetos have a lot of calories
3397,135,how many calories are in a cookie
3398,135,i need to know the total calories for a chicken caesar salad
3399,135,tell me the amount of calories in muffins
3400,32,can you set a timer for me
3401,32,please set a timer for
3402,32,please set a timer for 6 minutes
3403,32,alert me in 20 minutes
3404,32,create a timer for me
3405,32,i need you to set a time
3406,32,"i'm cooking an egg, timer for 3 mins"
3407,32,please run a timer for me
3408,32,will you set the timer
3409,32,set a timer to go off in 5 minutes
3410,32,timer 10 minutes
3411,32,set a ten second timer
3412,32,set the timer for me please
3413,32,want 5 minute timer
3414,32,let's get a timer set for 5 minutes
3415,32,set a seven minute timer
3416,32,i want a 10 minute timer
3417,32,please set a timer for 40 minutes
3418,32,start the timer now and stop at thirty minutes
3419,32,can you please the timer
3420,32,timer for 5 minutes
3421,32,set a new timer for ten seconds
3422,32,i must set a timer
3423,32,set a five minute timer please
3424,32,i want to set a timer
3425,32,set a timer for twelve seconds
3426,32,i would like a timer set
3427,32,make a timer for 5 minutes
3428,32,set a brand new timer for eight seconds
3429,32,set a timer for two hours
3430,32,set an alarm for nine minutes from now
3431,32,can you set a two hour timer
3432,32,i need a 10 minute timer
3433,32,"""please set 5 minute timer"
3434,32,set a six minute timer
3435,32,"please, can you set the timer for me"
3436,32,i need you to set timer for me
3437,32,let me know in 15 minutes please
3438,32,lets set a timer for me
3439,32,10 minute timer
3440,32,set a timer for 35 minutes
3441,32,start a timer for two minutes
3442,32,you need to set the timer for me
3443,32,i need to set the timer for two minutes
3444,32,i gotta set a timer
3445,32,set 30 minute timer
3446,32,start a timer for me
3447,32,wake me in an hour
3448,32,count down 10 minutes
3449,32,set a five minute timer
3450,133,how can i send money from one account to another
3451,133,transfer $500 from my checking to my savings
3452,133,transfer $20000 from my savings account to checking account
3453,133,i need to transfer from this account to that one
3454,133,i would like to transfer $5 from savings to checking
3455,133,please transfer $100 from my checking to my savings account
3456,133,send my money between accounts
3457,133,take $40 from account a and transfer it to account b
3458,133,help me transfer $x from credit to debit
3459,133,i need to throw some money into that other account
3460,133,i want you to send ten dollars from bank of america to capital one
3461,133,make a transfer of $200 from my savings account to my checking account
3462,133,let's send some money to another account
3463,133,transfer 100 dollars between checking and savings
3464,133,what is the process to move money from one account to another
3465,133,put $20000 into my checking account from my savings account
3466,133,send 400 dollars between city bank and usaa accounts
3467,133,transfer fifty dollars between my chase and bank of america account
3468,133,can you transfer money from my account
3469,133,send 50 dollars between bank of america and chase accounts
3470,133,help me move my money please
3471,133,can we wire some money over to the other account i have
3472,133,take $20000 from savings and put it in checking
3473,133,transfer $10 from checking to savings
3474,133,transfer 100 dollars checking to savings
3475,133,send 2000 dollars between chase and rabobank accounts
3476,133,put $40 from account a to b
3477,133,i would like to make a transfer
3478,133,i have to transfer ten dollars from my bank of america account to my capital one account
3479,133,i need you to send 500 dollars from my high tier account to my regular checking account
3480,133,send money from one account to another
3481,133,transfer money from one place to another
3482,133,i need to transfer ten dollars from my bank of america account to my capital one account
3483,133,please transfer my funds
3484,133,move $40 from account b to account a
3485,133,can i initiate a one-time transfer from my savings account to my money market account
3486,133,please switch $s checking to mortage
3487,133,deposit ten bucks from my chase account to my ally account
3488,133,please transfer 100 dollars between my amazon payments and savings accounts
3489,133,move 100 dollars from checking to savings
3490,133,send money to another account
3491,133,transfer two hundred dollars between my portfolio and my money market account
3492,133,send 100 dollars from checking to savings
3493,133,transfer $500 from my money market savings account to my checking account
3494,133,send $5 from savings to checking
3495,133,take $40 and transfer it to account a from b
3496,133,i need to move money from one account to another
3497,133,i need ten dollars sent from b of a to washington mutual
3498,133,i want seventy bucks transferred from b of a to chase
3499,133,i need my money to be moved
3500,63,"can you find me a flight from portland, oregon to portland, maine for under $500 on delta"
3501,63,i'm looking for a roundtrip flight from afw to dgb for tomorrow until next week
3502,63,could you check and let me know roundtrip flights from dallas to houston for march 7 and march 20
3503,63,find me round trip flights out of lax to sfox
3504,63,"i need to get a flight out of my local airport to england on monday, the 23rd for under a grand"
3505,63,book a flight from denver to austin on the 16th and returning on the 20th
3506,63,make delta reservation from madison to atlanta
3507,63,i want to find a roundtrip flight from philadelphia to sioux falls from august 3rd through august 25th
3508,63,could you make a flight reservation with air emirates from orlando to london
3509,63,get me a flight for tuesday on spiritcom to las vegas from chicago
3510,63,purchase a flight from slc to columbus on tuesday that returns on friday
3511,63,i am needing you to look up roundtrip flights form houston to miami for april 12 and april 15
3512,63,fly me from pit to pdx on delta for under $300
3513,63,book delta ticket madison to atlanta
3514,63,compare fares for al italia from bucharest to tampa returning before thanksgiving
3515,63,can you find me a roundtrip flight from orlando to austin for 3/28 to 4/5
3516,63,book a flight from bangor to las vegas on may 1st and returning july 4th
3517,63,i want to buy a plane ticket to travel from miami to honolulu on the 29th of february i need a return flight on march 5th
3518,63,i need a roundtrip flight for 5/2 to 5/8 from nyc to los angeles
3519,63,i'm looking for a roundtrip flight from fwa to hsv for march first to march fifth
3520,63,buy delta ticket madison to atlanta
3521,63,"i'm looking for a roundtrip flight from oma to sps august 1st, 2019 to august 2nd, 2019"
3522,63,book me a flight out of la to chicago on march 3rd for under $500
3523,63,what's the cheapest fares from lax to sfo for round trip flights leaving april 1st and returning april 7th
3524,63,i need a flight from nyc to paris with delta
3525,63,could you get me a delta flight from sioux falls to philadelphia for under $400
3526,63,i want to book a flight from hawaii to new york on july 8th and returning on july 10th
3527,63,"for the dates april 1st to the 7th, find me round trip air tickets from la to sfo"
3528,63,what southwest flights are there for lax to sfo arriving april 1st and returning april 7th
3529,63,book a flight from chicago to dc on monday and returning on wednesday
3530,63,would you give me available flights out of dallas to miami on june 8 for under $340
3531,63,search for a flight out of la to chicago on march 3rd for under $500
3532,63,i need to get a flight out of tampa to chicago in a month for under $123
3533,63,reserve me a flight from ft lauderdale to houston on southwest
3534,63,can you show me roundtrip flights from dallas to los angeles from march 2 to march 10
3535,63,i need you to get me a flight booked from houston to miami on united airlines
3536,63,book a flight from sacremento to tampa two weeks from now and returning a month after
3537,63,what airlines have flights round trip on april 1st to april 7th from lax to sfo
3538,63,cheapest fare for flight from tehran to new york on august 1 with return on august 20
3539,63,"book a flight from pensacola, fl to houston, tx on 17 february 2019 and returning on 7 march 2019"
3540,63,i am needing to get a flight out of el paso to dallas on march 10 for under $300
3541,63,book a flight from seattle to dallas-fort worth on april the 1st and returning on april 5th
3542,63,look for a flight out of la to chicago on march 3rd for under $500
3543,63,i want a flight booked from new york to san francisco with continental
3544,63,book me a flight from o'hare to las vegas on deltacom
3545,63,"buy a flight from santa fe to jacksonville on new year's eve that returns on the fourth, please"
3546,63,"book a flight from jacksonville, fl to atlanta, ga on 14 february 2019 and returning on 1 march 2019"
3547,63,"buy a flight for me from nyc to la on march 1, returning on march 5"
3548,63,"purchase a flight from fiji to san diego on november 1 that returns on december 1, please"
3549,63,i need to get from jfk to dallas with united for under $500
3550,55,please change the ai name for me
3551,55,change the name of your system
3552,55,i'm going to start calling you kobe now
3553,55,i think bradley is a better name for you
3554,55,i want to update you name now
3555,55,i will call you zander
3556,55,change the ai name to a new one
3557,55,x will be your name
3558,55,your name will be queen
3559,55,i would like to change your name to eli
3560,55,please change the name of you to tim
3561,55,please respond to me when i reference skynet
3562,55,"from now on, your name will be buttercup"
3563,55,"i want to change your name, please"
3564,55,i am wanting to change your name to felix
3565,55,i'd like to use another name for you
3566,55,change your name to something funny
3567,55,i want to start calling you marie
3568,55,rename yourself to betty
3569,55,can i refer to you as liz
3570,55,can i make your name different
3571,55,i want your new name to be joshua
3572,55,"from now, your new name will be lord vader"
3573,55,i gotta change your name to remy
3574,55,i need to change your name to ben
3575,55,from now on i'm going to call you ishmael
3576,55,can i change your name to buttercup
3577,55,can i start calling you chris
3578,55,can i change your name to bob
3579,55,i'd like to refer to you as my house from now on
3580,55,can i begin calling you dave
3581,55,x is what i am calling you now
3582,55,alter the name given to the ai
3583,55,i want to update you name
3584,55,make a new name for the ai
3585,55,you need to respond to a new name called joey
3586,55,let's change what you respond to
3587,55,can i rename you
3588,55,"if i may, i'd like to call you slave"
3589,55,can i call you betty
3590,55,how can i change your name
3591,55,i want to start calling you bob
3592,55,"i need to change your name, do you have a new name that you like"
3593,55,i want to change your name to another name
3594,55,change your name to ginger
3595,55,i'm going to start calling you alice
3596,55,i want to change the name i call you to juan
3597,55,can i change your name
3598,55,i'm calling you rupert from now on
3599,55,x is your new nickname
3600,132,tell me the apr on my mastercard
3601,132,what's the current apr for my mastercard
3602,132,get me the apr on my visa card
3603,132,what is the credit card apr if you could tell me
3604,132,what is my apr for my credit card
3605,132,"on my bank of america visa, what is the apr"
3606,132,i'd like to know the apr on my visa card
3607,132,what is my apr
3608,132,can you look into whether my card has good apr or not
3609,132,"check the apr on my disney visa, please"
3610,132,can you give me an appraisal of my card's apr
3611,132,is the apr rate on my amex pretty good
3612,132,i must know my visa card's apr
3613,132,give me the apr for my mastercard
3614,132,what will the apr on my transferred balance be after the first year on my bank of america credit card
3615,132,what is the credit card apr if you could fill me in
3616,132,what's the apr on my amex card
3617,132,fill me in on the apr for my american express card
3618,132,"on my wells fargo mastercard, what is the current apr"
3619,132,i need the apr on my visa card
3620,132,tell me what my credit card's apr is
3621,132,what is the apr for the credit card
3622,132,"what's the apr on my amex card, please"
3623,132,what's the apr of my discover card
3624,132,would you say that my card's apr is
3625,132,it would be great if you could tell me my credit card's apr
3626,132,would you please inform me about my credit card's apr
3627,132,how much do i pay in apr on my amex card
3628,132,tell me the apr of my credit card
3629,132,what's my apr on my discovery card
3630,132,is my apr for my credit card available
3631,132,what is the apr on my chase freedom card
3632,132,review of my card apr
3633,132,is my visa card's apr decent
3634,132,can you tell me the apr on my visa card
3635,132,"hey siri, tell me the apr on my disney visa"
3636,132,give me information about my card's apr
3637,132,my visa card  what's the apr on that
3638,132,what's my apr on the card i recently used to make a purchase
3639,132,tell me how the apr on my hy-vee card is
3640,132,tell me my credit card apr
3641,132,this credit card's apr is what
3642,132,what is the credit card apr at the moment
3643,132,what is the apr for my credit card
3644,132,the apr on my visa card is what
3645,132,tell me the current apr on my visa card from bbt
3646,132,tell me how good the apr is on my card please
3647,132,what apr do i have with my credit card
3648,132,"my credit card's apr, please"
3649,132,do you know my credit card's apr
3650,9,do they take reservations at arby's
3651,9,can you make reservations at hodak's
3652,9,do they take reservations at state bird
3653,9,do they take reservations at olive garden
3654,9,are reservations taken at redrobin
3655,9,how many culver's take reservations
3656,9,does black rock take reservations
3657,9,do they take reservations at the progress
3658,9,do they take reservations at bar tartine
3659,9,can you let me if zeus accepts reservations
3660,9,does marios in brooklyn take reservations
3661,9,can i make a reservation at michael's
3662,9,does mcdonalds take reservations
3663,9,does gramercy tavern in new york accept reservations
3664,9,does moes in la except rerservations
3665,9,can i make reservations at applebee's or no
3666,9,do you know if ruth chris does reservations
3667,9,does minnis take reservations
3668,9,do they take reservations at applebees
3669,9,what locations of applebee's take reservations
3670,9,can applebees take any reservations
3671,9,does tartine in san francisco take reservations
3672,9,can acero take reservation
3673,9,does bar tartine in san francisco take reservations
3674,9,does buffalo wild wings take reservations
3675,9,does michael's accept reservations
3676,9,do you know if cheese cake factory does reservations
3677,9,does cielo take reservations
3678,9,do they take reservations at bjs
3679,9,can i make a reservation at chevy's
3680,9,can i make a reservation for redrobin
3681,9,please find out if napolis takes lunch reservations
3682,9,do they accept reservations at michael's
3683,9,does arbys in lakewood take reservations
3684,9,does olive garden take reservations
3685,9,does chillis take reservations
3686,9,do you know if outback allows reservations
3687,9,does sidetracks take reservations
3688,9,do you know if olive garden does reservations
3689,9,is it possible to make reservations in advance for macaroni grill
3690,9,can you make a reservation at michael's
3691,9,does luigi's take reservations
3692,9,will they take reservations at torris
3693,9,does bjs take reservations
3694,9,does the restaurant michael's take reservations
3695,9,tell me if per se in nyc takes reservations
3696,9,does burger king accept reservations
3697,9,does minnies cafe in modesto take reservations
3698,9,does buffalo wild wings in concord take reservations
3699,9,can you tell me if ruby tuesday does reservations
3700,38,how many dollars can i exchange for 5000 rubles
3701,38,tell me the exchange rate of dollars to yen
3702,38,what is 56 dollars in yen
3703,38,how many dollars can i exchange for 10000 rubles
3704,38,what's 50 euro in dollars
3705,38,how many us dollars can i get for 20 euros
3706,38,500 dollars equals what in pesos
3707,38,whats euros kroner in 25
3708,38,can you tell me today's rate for cad to usd
3709,38,can you tell me the exchange rate for yen to euros
3710,38,how many dollars can i exchange for 200 pounds
3711,38,how many dollars can i exchange for 25 euros
3712,38,what is one dollar worth in mexico
3713,38,whats dollars won in 15
3714,38,how many euros can i exchange for 200 yen
3715,38,how much is 10 us dollars in canadian dollars
3716,38,how much can i expect to receive if i trade in 6 yens
3717,38,what is the equal number of dollars i can exchange for 50 pesos
3718,38,how many canadian dollars can i exchange for 200 yen
3719,38,what is the exchange to yen if i have 100 us dollars
3720,38,i wanna know the exchange rate between yen and dollars
3721,38,what's dollars yen in 10
3722,38,usd to yen is what right now
3723,38,what is 5 in yen and rubles
3724,38,what is the yen worth in terms of the peso
3725,38,what's the currency conversion between rubles and pounds
3726,38,how does 10 pounds convert to euros
3727,38,what is the quantity of dollars i receive for trading 6 yens
3728,38,how many pesos in one dollar us
3729,38,what's the exchange rate between dollars and pesos
3730,38,usd to the euro exchanges at what right now
3731,38,exchange rate between mexico and us
3732,38,i wanna know five dollars in yen and rubles
3733,38,what is the current exchange rate of yen to lira
3734,38,tell me five dollars in yen and rubles
3735,38,what is the current going rate for exchanging dollars for pesos
3736,38,what's 10 pounds in dollars
3737,38,what is the exchange rate between british pounds and yen
3738,38,is the dollar strong against the yen today
3739,38,how many pesos can i get for one dollar
3740,38,what is the exchange rate in pesos for 100 dollars
3741,38,tell me the exchange rate between rubles and dollars
3742,38,how much is 500 dollars in pesos
3743,38,how many dollars can i exchange for 10 yen
3744,38,tell me the currency conversion rate from kurus to euros
3745,38,what is the maximum dollars i can get for 6 yens
3746,38,tell me the exchange rate between dollars and pesos
3747,38,i would love to know the exchange rate between rubles and pounds
3748,38,dollar to pesos exchange rate
3749,38,how many pesos equals 500 dollars
3750,111,i want to pay that bill now
3751,111,i gotta pay my cable bill
3752,111,i need help to pay my electric bill
3753,111,please tell me how to pay my gas bill
3754,111,i need help paying my tuition bill
3755,111,i wish to pay my cable bill
3756,111,i would like to pay my cell phone bill
3757,111,i want to pay my water bill
3758,111,i'd like to pay my bill
3759,111,i need help paying my water bill
3760,111,use my savings account to the pay the rent
3761,111,can anyone help me pay my car bill
3762,111,pay my insurance bill
3763,111,i need to pay my water bill
3764,111,i need help paying my phone bill
3765,111,i want to pay my rent bill
3766,111,pay my internet bill with my discover account
3767,111,pay my electric bill from my paypal account
3768,111,are you able to help me pay my mortgage
3769,111,i need help paying my electric bill
3770,111,pay my gas bill from my saving account
3771,111,i want to pay my tax bill
3772,111,pay a bribe using my money market account
3773,111,i need help paying my hoa bill
3774,111,please pay electric bill
3775,111,pay the red cross the monthly donation
3776,111,i got to pay my cable bill
3777,111,do a car payment from my savings account
3778,111,is there anyone available to help pay an internet bill
3779,111,i'd really like to pay this bill
3780,111,pay the electric bill
3781,111,please pay my bill
3782,111,pay the cable bill with my visa card
3783,111,"my water bill is due, pay it immediately"
3784,111,pay my water bill with my charles schwab account
3785,111,i want to do a payment on my water bill
3786,111,i need help paying my cable bill
3787,111,i need to pay this month's tv subscription fee
3788,111,can i pay my bill
3789,111,pay my electric bill from my amex account
3790,111,i need your help to pay my gas bill
3791,111,go ahead and pay my american express bill now
3792,111,i'd like to pay my coned bill
3793,111,can you pay the bill now
3794,111,use my checkings account to pay the electric bill
3795,111,i want to pay my electric bill
3796,111,i want to pay my insurance bill
3797,111,pay my mortgage from my checkings accounts
3798,111,pay my cable bill from my facebook account
3799,111,can you give me a hand paying my water bill
3800,5,what is the weather like in sparks right now
3801,5,what s the uv index tomorrow
3802,5,costa mesa weather
3803,5,what will the low temperatures be over the weekend
3804,5,what is the high temperature for tomorrow
3805,5,what's the highest chance of rain for today
3806,5,what is the weather going to be like tomorrow
3807,5,how hot will it be tomorrow
3808,5,how many of inches of snow did my hometown get last year
3809,5,what's the weather
3810,5,can you tell me the low tonight
3811,5,i need meteorological data for tallahassee
3812,5,what's the chance of rain on friday
3813,5,how cold will it be tomorrow
3814,5,will it snow this weekend
3815,5,is it going to rain tonight
3816,5,what are the conditions like in orlando
3817,5,how is the weather in seattle
3818,5,how cold is it going to be tonight
3819,5,what's it doing outside right now
3820,5,can you let me know if it will be warm this week
3821,5,what is the record high temperature for today
3822,5,what is the temp right now
3823,5,what is the weather going to be like
3824,5,is it going to rain today
3825,5,whats the forecast for the weather
3826,5,give me the 7 day forecast
3827,5,how's the weather
3828,5,what's the climate like in chicago
3829,5,"is it snowing right now in richmond, va"
3830,5,can you give me info on miami weather
3831,5,is it snowing in the next two weeks
3832,5,how is the weather in miami
3833,5,what will the weather be like
3834,5,costa mesa current weather
3835,5,what will the weather be this weekend
3836,5,what's the current weather
3837,5,will it get over 90 degrees today
3838,5,tell me the weather report for tallahassee
3839,5,is it going to be sunny today
3840,5,how is it outside
3841,5,what are the conditions like in sarasota
3842,5,how much snow will we be getting tomorrow
3843,5,what is the weather report for seattle
3844,5,what are the weather conditions in seattle
3845,5,is it hot outside
3846,5,what is the temperature in costa mesa
3847,5,what's the weekend forecast
3848,5,what's the weather like right now
3849,5,weather
3850,136,how do i find my location right now
3851,136,in the place i am what are my gps coordinates
3852,136,please tell me my location using gps
3853,136,what are my gps coordinates at this location
3854,136,what's my current location
3855,136,tell me my current location
3856,136,check maps for my location
3857,136,"can you find my location on the map, please"
3858,136,what are my gps coordinates right now
3859,136,please tell me my current gps coordinates
3860,136,what do i do to find my location
3861,136,let me know my current location
3862,136,can you direct me where to find where i am
3863,136,what are the gps coordinates of this spot i am at right now
3864,136,how can i locate where i am
3865,136,what do i do to find my current location
3866,136,give me my location on the map
3867,136,how will i find my current location
3868,136,at this location what are my gps coordinates
3869,136,how do i know where i'm at
3870,136,is there a way to get my current location
3871,136,check out my location up on the map
3872,136,can i have my current gps coordinates
3873,136,"how do i find my location, please"
3874,136,i would like to know my current location
3875,136,where am i located currently
3876,136,what street am i on right now
3877,136,list my current gps coordinates
3878,136,i need to know my current gps coordinates
3879,136,display my location on a map
3880,136,"how do i find my present location right now, please"
3881,136,what are my longitude and latitude points
3882,136,please show me where i am on a map
3883,136,where am i right this moment
